"indexed.date-time",DOI,title,URL,author,"container-title",publisher,"short-container-title","created.date-time"
"[""2020-01-11T04:10:30.000Z"",""2020-01-11T04:10:30.000Z""]","10.2743/jve.23.53","[""Assessment of the Economic Impact of Porcine Epidemic Diarrhea (PED) Epidemic in the Southern Kyushu, Japan""]","http://dx.doi.org/10.2743/jve.23.53","[{""given"":""Yosuke"",""sequence"":""first"",""affiliation"":[{""name"":""Department of Animal and Grassland Sciences, Faculty of Agriculture, University of Miyazaki""},{""name"":""Center for Animal Disease Control, University of Miyazaki""}],""family"":""SASAKI""},{""given"":""Satoshi"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for Animal Disease Control, University of Miyazaki""},{""name"":""Department of Veterinary Sciences, Faculty of Agriculture, University of Miyazaki""}],""family"":""SEKIGUCHI""},{""given"":""Haruya"",""sequence"":""additional"",""affiliation"":[{""name"":""Veterinary Epidemiology Unit, School of Veterinary Medicine, Rakuno Gakuen University""}],""family"":""TOYOMAKI""},{""given"":""Kohei"",""sequence"":""additional"",""affiliation"":[{""name"":""Veterinary Epidemiology Unit, School of Veterinary Medicine, Rakuno Gakuen University""}],""family"":""MAKITA""},{""given"":""Masuo"",""sequence"":""additional"",""affiliation"":[{""name"":""Center for Animal Disease Control, University of Miyazaki""},{""name"":""Department of Veterinary Sciences, Faculty of Agriculture, University of Miyazaki""}],""family"":""SUEYOSHI""}]","[""Journal of Veterinary Epidemiology""]","Japan Society of Veterinary Epidemiology","[""JVE"",""J. Vet. Epidemol.""]","2020-01-09T22:04:03.000Z"
"[""2020-01-27T21:40:11.000Z"",""2020-01-27T21:40:11.000Z""]","10.17504/protocols.io.bbudins6","[""Wuhan coronavirus (2019-nCoV) real-time RT-PCR N gene 2020 (Wuhan-N) v1 (protocols.io.bbudins6)""]","http://dx.doi.org/10.17504/protocols.io.bbudins6","[{""given"":""Judy"",""sequence"":""first"",""affiliation"":[],""family"":""A""},{""given"":""Ian"",""sequence"":""first"",""affiliation"":[],""family"":""Mackay""}]","[""protocols.io""]","ZappyLab, Inc.",,"2020-01-27T21:03:14.000Z"
"[""2020-01-28T10:41:11.000Z"",""2020-01-28T10:41:11.000Z""]","10.1186/s13568-020-0952-9","[""Oral administration of porcine epidemic diarrhea virus spike protein expressing in silkworm pupae failed to elicit immune responses in pigs""]","http://dx.doi.org/10.1186/s13568-020-0952-9","[{""given"":""Chia-Yu"",""sequence"":""first"",""affiliation"":[],""family"":""Chang""},{""given"":""Wei-Ting"",""sequence"":""additional"",""affiliation"":[],""family"":""Hsu""},{""given"":""Pei-Shiue"",""sequence"":""additional"",""affiliation"":[],""family"":""Tsai""},{""given"":""Chi-Min"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Ivan-Chen"",""sequence"":""additional"",""affiliation"":[],""family"":""Cheng""},{""given"":""Yu-Chan"",""sequence"":""additional"",""affiliation"":[],""family"":""Chao""},{""given"":""Hui-Wen"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-8877-1886"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Chang""}]","[""AMB Express""]","Springer Science and Business Media LLC","[""AMB Expr""]","2020-01-28T10:02:21.000Z"
"[""2020-01-28T12:10:43.000Z"",""2020-01-28T12:10:43.000Z""]","10.2139/ssrn.3525561","[""Legal Pitfalls In Response to 2019 Novel Coronavirus""]","http://dx.doi.org/10.2139/ssrn.3525561","[{""given"":""James G."",""sequence"":""first"",""affiliation"":[],""family"":""Hodge""},{""given"":""Leila"",""sequence"":""additional"",""affiliation"":[],""family"":""Barraza""}]","[""SSRN Electronic Journal""]","Elsevier BV","[""SSRN Journal""]","2020-01-28T11:33:18.000Z"
"[""2020-01-28T12:10:46.000Z"",""2020-01-28T12:10:46.000Z""]","10.1515/dx-2020-0015","[""The novel coronavirus (2019-nCoV) outbreak: think the unthinkable and be prepared to face the challenge""]","http://dx.doi.org/10.1515/dx-2020-0015","[{""given"":""Giuseppe"",""sequence"":""first"",""affiliation"":[],""family"":""Lippi""},{""given"":""Mario"",""sequence"":""additional"",""affiliation"":[],""family"":""Plebani""}]","[""Diagnosis""]","Walter de Gruyter GmbH",,"2020-01-27T12:57:42.000Z"
"[""2020-01-29T01:42:39.000Z"",""2020-01-29T01:42:39.000Z""]","10.1126/science.abb0612","[""Scientists are moving at record speed to create new coronavirus vaccines—but they may come too late""]","http://dx.doi.org/10.1126/science.abb0612","[{""given"":""Jon"",""sequence"":""first"",""affiliation"":[],""family"":""Cohen""}]","[""Science""]","American Association for the Advancement of Science (AAAS)","[""Science""]","2020-01-28T01:10:09.000Z"
"[""2020-01-29T01:42:40.000Z"",""2020-01-29T01:42:40.000Z""]","10.1126/science.abb0659","[""Can an anti-HIV combination or other existing drugs outwit the new coronavirus?""]","http://dx.doi.org/10.1126/science.abb0659","[{""given"":""Jon"",""sequence"":""first"",""affiliation"":[],""family"":""Cohen""}]","[""Science""]","American Association for the Advancement of Science (AAAS)","[""Science""]","2020-01-29T01:10:08.000Z"
"[""2020-01-29T06:12:01.000Z"",""2020-01-29T06:12:01.000Z""]","10.3399/bjgpopen20x101041","[""The coronavirus outbreak: the central role of primary care in emergency preparedness and response""]","http://dx.doi.org/10.3399/bjgpopen20x101041","[{""given"":""Catherine"",""sequence"":""first"",""affiliation"":[],""family"":""Dunlop""},{""given"":""Amanda"",""sequence"":""additional"",""affiliation"":[],""family"":""Howe""},{""given"":""Donald"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Luke N"",""sequence"":""additional"",""affiliation"":[],""family"":""Allen""}]","[""BJGP Open""]","Royal College of General Practitioners","[""BJGP Open""]","2020-01-29T05:45:15.000Z"
"[""2020-03-04T01:40:34.000Z"",""2020-03-04T01:40:34.000Z""]","10.1126/science.abb5426","[""China’s aggressive measures have slowed the coronavirus. They may not work in other countries""]","http://dx.doi.org/10.1126/science.abb5426","[{""given"":""Kai"",""sequence"":""first"",""affiliation"":[],""family"":""Kupferschmidt""}]","[""Science""]","American Association for the Advancement of Science (AAAS)","[""Science""]","2020-03-03T01:10:09.000Z"
"[""2020-03-04T04:41:23.000Z"",""2020-03-04T04:41:23.000Z""]","10.31219/osf.io/4nj6e","[""Can the novel coronavirus transmit via RNAs without protein capsids?""]","http://dx.doi.org/10.31219/osf.io/4nj6e","[{""given"":""ZHONGNENG"",""sequence"":""first"",""affiliation"":[],""family"":""XU""},{""given"":""Shuichi"",""sequence"":""additional"",""affiliation"":[],""family"":""Asakawa""}]",,"Center for Open Science",,"2020-02-28T16:54:50.000Z"
"[""2020-03-04T05:11:49.000Z"",""2020-03-04T05:11:49.000Z""]","10.1101/2020.03.02.20029306","[""Clinical Characteristics of Patients with Severe Pneumonia Caused by the 2019 Novel Coronavirus in Wuhan, China""]","http://dx.doi.org/10.1101/2020.03.02.20029306","[{""given"":""Yafei"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-2160-6509"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Wang""},{""given"":""Ying"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-9774-0069"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zhou""},{""given"":""Zhen"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-9895-4771"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Yang""},{""given"":""Dongping"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-6593-6569"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Xia""},{""given"":""Shuang"",""sequence"":""additional"",""affiliation"":[],""family"":""Geng""}]",,"Cold Spring Harbor Laboratory",,"2020-03-04T04:34:23.000Z"
"[""2020-03-04T05:11:49.000Z"",""2020-03-04T05:11:49.000Z""]","10.1101/2020.02.28.20028555","[""Analysis of epidemiological characteristics of coronavirus 2019 infection and preventive measures in Shenzhen China: a heavy population city""]","http://dx.doi.org/10.1101/2020.02.28.20028555","[{""given"":""Kai"",""sequence"":""first"",""affiliation"":[],""family"":""Yang""},{""given"":""Lingwei"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Furong"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Dandan"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Xi"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Chen"",""sequence"":""additional"",""affiliation"":[],""family"":""Qiu""},{""given"":""Rongchang"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""}]",,"Cold Spring Harbor Laboratory",,"2020-03-04T04:55:21.000Z"
"[""2020-03-04T05:40:31.000Z"",""2020-03-04T05:40:31.000Z""]","10.1101/2020.02.26.20028225","[""Clinical features and sexual transmission potential of SARS-CoV-2 infected female patients: a descriptive study in Wuhan, China""]","http://dx.doi.org/10.1101/2020.02.26.20028225","[{""given"":""Pengfei"",""sequence"":""first"",""affiliation"":[],""family"":""Cui""},{""given"":""Zhe"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Tian"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Jun"",""sequence"":""additional"",""affiliation"":[],""family"":""Dai""},{""given"":""Jinjin"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Ting"",""sequence"":""additional"",""affiliation"":[],""family"":""Ding""},{""given"":""Jingjing"",""sequence"":""additional"",""affiliation"":[],""family"":""Jiang""},{""given"":""Jia"",""sequence"":""additional"",""affiliation"":[],""family"":""Liu""},{""given"":""Cong"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Wanying"",""sequence"":""additional"",""affiliation"":[],""family"":""Shan""},{""given"":""Sheng"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Yueguang"",""sequence"":""additional"",""affiliation"":[],""family"":""Rong""},{""given"":""Jiang"",""sequence"":""additional"",""affiliation"":[],""family"":""Chang""},{""given"":""Xiaoping"",""sequence"":""additional"",""affiliation"":[],""family"":""Miao""},{""given"":""Xiangyi"",""sequence"":""additional"",""affiliation"":[],""family"":""Ma""},{""given"":""Shixuan"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""}]",,"Cold Spring Harbor Laboratory",,"2020-02-27T21:35:13.000Z"
"[""2020-03-04T05:40:32.000Z"",""2020-03-04T05:40:32.000Z""]","10.1101/2020.02.13.20022806","[""Potential impact of seasonal forcing on a SARS-CoV-2 pandemic""]","http://dx.doi.org/10.1101/2020.02.13.20022806","[{""given"":""Richard A"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0003-2525-1407"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Neher""},{""given"":""Robert"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-8456-4898"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Dyrdak""},{""given"":""Valentin"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-2554-4982"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Druelle""},{""given"":""Emma B"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-0078-2212"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Hodcroft""},{""given"":""Jan"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-9020-0521"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Albert""}]",,"Cold Spring Harbor Laboratory",,"2020-02-17T16:57:40.000Z"
"[""2020-03-04T05:40:32.000Z"",""2020-03-04T05:40:32.000Z""]","10.1101/2020.02.17.20023630","[""Estimating the case fatality ratio of the COVID-19 epidemic in China""]","http://dx.doi.org/10.1101/2020.02.17.20023630","[{""given"":""Xing"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-6756-3575"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Wang""},{""given"":""Zihui"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-5044-9189"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Ma""},{""given"":""Yi"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-7737-580X"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Ning""},{""given"":""Chen"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-8412-2966"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Chen""},{""given"":""Rujin"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Qiwen"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Heng"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-4674-0667"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zhang""},{""given"":""Chunming"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-7835-3768"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Li""},{""given"":""Yan"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-0573-8579"",""authenticated-orcid"":false,""affiliation"":[],""family"":""He""},{""given"":""Tao"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Cheng"",""sequence"":""additional"",""affiliation"":[],""family"":""Tong""},{""given"":""Junqing"",""sequence"":""additional"",""affiliation"":[],""family"":""Wu""},{""given"":""Yuyan"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Handong"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-3945-2990"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Ma""},{""given"":""Shaodian"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-8514-9503"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zhang""},{""given"":""Hongxin"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-7906-2797"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zhao""}]",,"Cold Spring Harbor Laboratory",,"2020-02-20T22:15:36.000Z"
"[""2020-03-04T05:40:32.000Z"",""2020-03-04T05:40:32.000Z""]","10.1101/2020.03.02.20030130","[""Rapid Detection of SARS-CoV-2 Using Reverse transcription RT-LAMP method""]","http://dx.doi.org/10.1101/2020.03.02.20030130","[{""given"":""Weihua"",""sequence"":""first"",""affiliation"":[],""family"":""Yang""},{""given"":""Xiaofei"",""sequence"":""additional"",""affiliation"":[],""family"":""Dang""},{""given"":""Qingxi"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Mingjie"",""sequence"":""additional"",""affiliation"":[],""family"":""Xu""},{""given"":""Qianqian"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhao""},{""given"":""Yunying"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhou""},{""given"":""Huailong"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhao""},{""given"":""Li"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Yihui"",""sequence"":""additional"",""affiliation"":[],""family"":""Xu""},{""given"":""Jun"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Shuyi"",""sequence"":""additional"",""affiliation"":[],""family"":""Han""},{""given"":""Min"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Fengyan"",""sequence"":""additional"",""affiliation"":[],""family"":""Pei""},{""given"":""Yunshan"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""}]",,"Cold Spring Harbor Laboratory",,"2020-03-03T13:15:25.000Z"
